p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	peak
52	1.29859077818484e-55	0.411393638133542	0.17	0.038	1.6108943971729e-52	0	chr12-51001614-51002697
53	1.38157418161929e-55	0.420938393068149	0.155	0.032	1.69435943639658e-52	0	chr8-54954043-54955749
54	3.05555645341047e-55	0.441121035632696	0.17	0.039	3.62378922111449e-52	0	chr8-12395112-12396154
55	4.63285910033766e-55	0.340300481523344	0.108	0.016	5.37625863102948e-52	0	chr9-45608216-45609277
56	9.66612832623155e-55	0.357625958812919	0.118	0.019	1.09810270247567e-51	0	chr12-26885738-26887110
57	4.65520965439566e-54	0.343871680430085	0.13	0.024	4.92553128952296e-51	0	chr1-92848109-92849716
58	7.3903171259648e-54	0.5129395502964	0.254	0.083	7.74354558432523e-51	0	chr5-30711034-30713876
59	1.10162284233275e-53	0.378725736252926	0.146	0.03	1.14317732704882e-50	0	chr14-66494210-66495346
60	1.94491651240706e-53	0.329411293528211	0.105	0.015	1.99905928350959e-50	0	chr7-73637145-73638021
61	2.90002789672759e-53	0.382145123452461	0.129	0.024	2.92504402521993e-50	0	chr3-34637988-34639702
62	4.85927261427118e-53	0.398701647066773	0.152	0.033	4.85580813287026e-50	0	chr7-64501435-64502887
63	1.52562597076785e-52	0.406748575405519	0.186	0.048	1.48333451930792e-49	0	chr14-64589293-64590499
64	9.62756604541521e-52	0.288213420299891	0.108	0.017	9.03509400277692e-49	0	chr10-80300837-80301206
65	1.15405579067896e-51	0.433363239571069	0.169	0.041	1.07369968187452e-48	0	chr9-44456968-44457822
66	2.2748889109442e-51	0.315134324314485	0.109	0.017	2.09840030714386e-48	0	chr8-122803993-122804812
67	5.48775531426204e-51	0.418858475583475	0.135	0.027	4.85454931787789e-48	0	chr18-43686870-43688341
68	6.02470354351675e-51	0.331461970575489	0.105	0.016	5.24358129457225e-48	0	chr2-181766679-181767619
69	6.74763631741309e-51	0.371725654164171	0.129	0.025	5.77956471654105e-48	0	chr2-93891110-93892408
70	1.02538920911641e-50	0.327025064567348	0.101	0.015	8.64555309495862e-48	0	chr8-12327322-12328636
71	3.00463236194826e-50	0.381764852738572	0.16	0.038	2.45658286665562e-47	0	chr10-80298795-80299737
72	3.39641012353537e-50	0.43086925780267	0.155	0.036	2.73545350568886e-47	0	chr8-70118777-70120565
73	7.2300928036416e-50	0.474562363238906	0.192	0.054	5.53399507551357e-47	0	chr12-72235634-72237124
74	9.26889094605293e-50	0.48470260957262	0.228	0.073	7.04455294063993e-47	0	chr10-70598403-70600224
75	2.20680805576517e-49	0.377248875901558	0.111	0.019	1.66549192868772e-46	0	chr3-103733895-103734515
76	3.98743060054288e-49	0.374949879753578	0.134	0.027	2.92745219525435e-46	0	chr9-36821148-36822301
77	4.39114992946965e-49	0.311501788946843	0.104	0.016	3.202068066474e-46	0	chr13-59040309-59041683
78	5.41289257346795e-49	0.383180692825712	0.147	0.033	3.92064164568041e-46	0	chr8-9770185-9772772
79	1.03001339914481e-48	0.447369421409023	0.187	0.052	7.41080907172702e-46	0	chr9-86879421-86881104
80	1.90462141304377e-48	0.345346924609593	0.114	0.02	1.31764395358925e-45	0	chr5-111843166-111845030
81	1.96768933548446e-48	0.344857405602654	0.107	0.018	1.35260468887573e-45	0	chr17-8368556-8368961
82	4.60924528080054e-48	0.474487535128837	0.205	0.062	3.08971166732818e-45	0	chr15-30172175-30174485
83	8.0393604960858e-48	0.464165973530858	0.181	0.05	5.19540061568304e-45	0	chr5-37245560-37246902
84	8.7717753445142e-48	0.461878727786927	0.203	0.061	5.63497803872622e-45	0	chr14-21251792-21254283
85	1.2470835770467e-47	0.37942239525984	0.135	0.029	7.91700005209474e-45	0	chr6-91838688-91840032
86	1.50479545504407e-47	0.403558553142848	0.146	0.034	9.49719531548079e-45	0	chr6-6881375-6882653
87	1.72395027026608e-47	0.488757569602463	0.198	0.059	1.07545598276258e-44	0	chr3-87565790-87566606
88	2.28794255847268e-47	0.365369714649059	0.148	0.034	1.41098071278884e-44	0	chr15-98167377-98168398
89	1.56565281152539e-45	0.351365852856737	0.131	0.028	8.98776321160931e-43	0	chr2-94246525-94247490
90	1.59384334119688e-45	0.439540051352605	0.183	0.053	9.10118279957622e-43	0	chr12-102948609-102950126
91	4.36548212508273e-45	0.323982040060547	0.111	0.02	2.46668024809059e-42	0	chr12-86807183-86807849
92	1.22093307553218e-44	0.309612005220302	0.104	0.018	6.72279389340097e-42	0	chr11-69526588-69528026
93	1.46872735051033e-44	0.442710054335272	0.208	0.067	8.00552837621851e-42	0	chr1-93100440-93102456
94	1.94389532649979e-44	0.436453962360246	0.161	0.043	1.03856938278137e-41	0	chr11-32161582-32162648
95	2.55870482459002e-44	0.490785544054629	0.237	0.085	1.35364265090308e-41	0	chr13-58806397-58808749
96	3.03133353401871e-44	0.311615111477942	0.111	0.021	1.59585662922879e-41	0	chr18-25639418-25640430
97	3.22167562317881e-44	0.330408905232263	0.104	0.019	1.68782960330255e-41	0	chr4-6913067-6914608
98	9.72747189018877e-44	0.334015403344593	0.105	0.019	4.92872276434198e-41	0	chr8-9227669-9228411
99	1.37718925298884e-43	0.322728313706046	0.12	0.024	6.94534559580911e-41	0	chr12-107969846-107971275
100	1.90129830175196e-43	0.412720307299824	0.156	0.041	9.49971373240634e-41	0	chr7-44441422-44443757
101	2.84656154270385e-43	0.381784864934484	0.139	0.033	1.38382640258211e-40	0	chr4-125489584-125491911
102	3.72949619157336e-43	0.326458493315131	0.113	0.022	1.79686793519273e-40	0	chr14-66319282-66320338
103	6.44847891363482e-43	0.37930600744197	0.126	0.028	3.03903576330223e-40	0	chr5-137733847-137734888
104	1.01682496168753e-42	0.35663878332934	0.142	0.034	4.7505974173248e-40	0	chr10-29143328-29144505
105	6.51442021746084e-42	0.362321919348137	0.126	0.028	2.90518914516126e-39	0	chr3-17789634-17791323
106	7.82804346825165e-42	0.337741656884264	0.121	0.026	3.46240137386936e-39	0	chr2-33615896-33617095
107	9.89033880290587e-42	0.422203116868172	0.185	0.056	4.35671442704494e-39	0	chr12-49383030-49384398
108	1.18115906724178e-41	0.478144749415372	0.237	0.088	5.18187926885914e-39	0	chr11-6603861-6606488
109	1.68535573906434e-41	0.364209541958214	0.157	0.043	7.3639128512972e-39	0	chr5-88583286-88584252
110	3.10105692566615e-41	0.430236375041133	0.229	0.082	1.34407777746453e-38	0	chr8-123410799-123412057
111	3.97908398133748e-41	0.376525713083335	0.157	0.043	1.71773872207154e-38	0	chr15-66238991-66240318
112	7.52622952876415e-41	0.387695724411717	0.178	0.054	3.17286433372193e-38	0	chr17-52600826-52602937
113	9.81595948568833e-41	0.35636244877501	0.131	0.031	4.09022314893414e-38	0	chr12-29789168-29790114
114	1.21865841846106e-40	0.441405242303896	0.213	0.074	5.03912921438978e-38	0	chr1-132189751-132192473
115	1.81953910243235e-40	0.48559376358618	0.234	0.087	7.46654443162761e-38	0	chr1-42694933-42696692
116	1.84167323022522e-40	0.298219911386149	0.107	0.021	7.52874621309079e-38	0	chr12-86911437-86912313
117	2.57987976366809e-40	0.401519256514392	0.151	0.04	1.03997655970565e-37	0	chr2-180892651-180893878
118	2.87179803436831e-40	0.40936868534591	0.181	0.056	1.14366442532521e-37	0	chr2-32741070-32742732
119	7.33830709984913e-40	0.28979169253933	0.101	0.019	2.84882056524107e-37	0	chr13-107540129-107541904
120	1.29459154282379e-39	0.297050052809718	0.113	0.024	4.98986439557757e-37	0	chr16-77536300-77537954
121	1.55812675817671e-39	0.323603529806645	0.121	0.027	5.98426028906425e-37	0	chr3-17793491-17795176
122	2.40094851813475e-39	0.399384594693279	0.163	0.047	9.1560977711186e-37	0	chr7-4842226-4845271
123	3.62753017018911e-39	0.3581444519906	0.137	0.035	1.37366294230638e-36	0	chr8-12947399-12949428
124	4.67500636084673e-39	0.479516101104132	0.28	0.119	1.74581561066319e-36	0	chr4-22487476-22490507
125	6.73884333878065e-39	0.299335885510566	0.111	0.023	2.48750904664023e-36	0	chr12-117344978-117345953
126	2.65758355722971e-38	0.447653220735717	0.217	0.079	9.46582146029379e-36	0	chr4-102759107-102760737
127	5.45740071077541e-38	0.26315741837453	0.105	0.022	1.92476815983338e-35	0	chr8-34890440-34891374
128	8.76258818581677e-38	0.403741507055784	0.16	0.047	3.03104104095482e-35	0	chr2-136386853-136388258
129	1.43166565488857e-37	0.454603638729274	0.272	0.116	4.90506833246155e-35	0	chr18-45558100-45560645
130	1.83333146298658e-37	0.371526559486863	0.144	0.04	6.24159720756784e-35	0	chr6-136171720-136173924
131	4.15417376220028e-37	0.366278287341417	0.144	0.04	1.38802134655709e-34	0	chr11-32157793-32158653
132	5.09846456659188e-37	0.405734522623552	0.157	0.047	1.68785764239354e-34	0	chr7-140080459-140082652
133	3.23245469139835e-36	0.305776729281856	0.116	0.027	1.0260476695876e-33	0	chr6-137252188-137253593
134	5.48002477539187e-36	0.3768722220022	0.146	0.042	1.71924626114714e-33	0	chr2-157464094-157465421
135	6.93999666285768e-36	0.352457522217546	0.121	0.03	2.15845896209104e-33	0	chr11-80518371-80519111
136	8.68027121381669e-36	0.344428514965263	0.113	0.026	2.66136622218392e-33	0	chr3-127225450-127226716
137	1.25819962761763e-35	0.368713083319757	0.186	0.063	3.80360443729348e-33	0	chr14-31933532-31935017
138	2.10780861662692e-35	0.335346702389798	0.151	0.044	6.28400633514438e-33	0	chr9-58111055-58113805
139	2.8888879205257e-35	0.418451346112906	0.156	0.048	8.54184797388754e-33	0	chr6-121472858-121474079
140	3.38851400816215e-35	0.428886515103167	0.2	0.073	9.93746188323054e-33	0	chr2-152080471-152082698
141	3.66085966456379e-35	0.31529838904765	0.101	0.022	1.0678133988614e-32	0	chr10-86491381-86492434
142	3.87546066155817e-35	0.367153712839833	0.111	0.026	1.12736210506022e-32	0	chr18-55146412-55147424
143	4.61799665031383e-35	0.454997793440904	0.341	0.176	1.33616099863758e-32	0	chr12-27341297-27343714
144	4.80819822968057e-35	0.345899912368007	0.159	0.049	1.38747373674282e-32	0	chr1-173366708-173368335
145	5.31890371181714e-35	0.351723297517196	0.142	0.041	1.53075212077451e-32	0	chr6-6862639-6864829
146	8.92923166062498e-35	0.430439966412985	0.375	0.202	2.52931619031399e-32	0	chr13-34129701-34132290
147	1.64128053747586e-34	0.364089332449493	0.134	0.037	4.58890983020746e-32	0	chr15-74535566-74536477
148	2.18795563877425e-34	0.358176616830361	0.135	0.038	6.08584372173798e-32	0	chr14-24003649-24005539
149	6.21771218895929e-34	0.28942005639047	0.107	0.025	1.69026234904044e-31	0	chr18-37177807-37179214
150	7.97981601151456e-34	0.349096295659659	0.147	0.044	2.16383337540373e-31	0	chr6-138420067-138423231
151	1.15383521113841e-33	0.317079517029838	0.142	0.041	3.11313393729227e-31	0	chr14-12821514-12823509
152	1.15923027798553e-33	0.322917607669647	0.112	0.027	3.11989050601078e-31	0	chr6-8956093-8958880
153	1.28753216693972e-33	0.342453128848646	0.126	0.034	3.44799836358896e-31	0	chr3-5754608-5755559
154	1.82618344220314e-33	0.429371589282958	0.183	0.065	4.84243723913734e-31	0	chr4-151140458-151141868
155	3.58169446906841e-33	0.337447332503794	0.153	0.047	9.35949666308161e-31	0	chr15-36967018-36968295
156	4.07054703039691e-33	0.333768425206347	0.137	0.04	1.0585678244856e-30	0	chr9-45676591-45678866
157	4.23742455437563e-33	0.364629253148046	0.203	0.077	1.09931627447568e-30	0	chr1-66174869-66176904
158	5.70232654745772e-33	0.385627761471329	0.127	0.035	1.45487514889191e-30	0	chr5-117413476-117414802
159	6.5061898848674e-33	0.275597596824012	0.116	0.029	1.65215889634011e-30	0	chr4-124881050-124882736
160	7.77971067459448e-33	0.39695183382181	0.195	0.072	1.97091482425883e-30	0	chr3-80800357-80803334
161	9.28354261767838e-33	0.313696327977365	0.112	0.028	2.3463882199712e-30	0	chr11-35797614-35799146
162	1.3446544208986e-32	0.323608247582019	0.113	0.029	3.37486369922417e-30	0	chr13-83727202-83727660
163	1.68884705034029e-32	0.33924551892568	0.14	0.042	4.21910741235821e-30	0	chr11-96875612-96876882
164	1.90482688745677e-32	0.319079568372547	0.117	0.031	4.73674267684325e-30	0	chr6-6859757-6861919
165	2.32103416925291e-32	0.323739646087073	0.163	0.054	5.70599021977863e-30	0	chr11-107793132-107795559
166	5.91688353449896e-32	0.343446027565076	0.134	0.039	1.42856335949381e-29	0	chr15-95526137-95528825
167	6.71679153561919e-32	0.322253410182143	0.135	0.039	1.61807208236301e-29	0	chr13-14521645-14523261
168	6.74787386458157e-32	0.328127065848329	0.103	0.025	1.62193940108516e-29	0	chr6-114282451-114283799
169	1.12912271929698e-31	0.342927501330426	0.122	0.034	2.64909372249323e-29	0	chr7-29316843-29317920
170	1.80040077519689e-31	0.342709661990962	0.147	0.046	4.16069920474462e-29	0	chr10-122883772-122884830
171	1.95688258379991e-31	0.369928501716571	0.204	0.08	4.50304134523322e-29	0	chr18-25752899-25755676
172	5.88077238606665e-31	0.38082688736529	0.152	0.05	1.31401780170077e-28	0	chr7-19175722-19176647
173	6.30300153169248e-31	0.3507095771527	0.198	0.076	1.40545213699349e-28	0	chr1-3670629-3672532
174	1.23427190882309e-30	0.314664635623447	0.107	0.027	2.69103691345282e-28	0	chr10-127078186-127079134
175	1.27520128217959e-30	0.401533338034894	0.196	0.077	2.77466830598122e-28	0	chr9-36832428-36834326
176	1.36518416487969e-30	0.294961275570215	0.109	0.028	2.96448230636441e-28	0	chr2-157341286-157342555
177	2.54819338225591e-30	0.3653270442795	0.151	0.05	5.43495403939139e-28	0	chr11-98968798-98970136
178	2.58034082805112e-30	0.372047076806925	0.191	0.073	5.49266515159292e-28	0	chr12-98573442-98575406
179	4.60929433183139e-30	0.402731391113563	0.208	0.085	9.69685910671031e-28	0	chr19-5001682-5002410
180	4.76099980658756e-30	0.281564390644129	0.103	0.026	9.9965249440924e-28	0	chr1-190727632-190729847
181	6.8062951456617e-30	0.321092818153793	0.124	0.036	1.40719500192576e-27	0	chr3-124320398-124321664
182	6.92574142178143e-30	0.361463305314066	0.216	0.09	1.42915256493866e-27	0	chr6-142963658-142965497
183	9.13210864969085e-30	0.460012811491794	0.238	0.108	1.87369688555244e-27	0	chr8-124792208-124794808
184	9.81374046723801e-30	0.287892891124744	0.112	0.03	2.00213291577642e-27	0	chr6-37299070-37300707
185	9.98279352294809e-30	0.417042350704151	0.156	0.054	2.03277929316439e-27	0	chrX-48518299-48519917
186	1.13336518016426e-29	0.355301448558666	0.484	0.318	2.30350603274704e-27	0	chr7-6727461-6730622
187	1.34881135948917e-29	0.2683224524241	0.105	0.027	2.71581657369682e-27	0	chr6-86028271-86029516
188	1.95760157938784e-29	0.322223802216074	0.13	0.039	3.89079622932364e-27	0	chr9-45663288-45665411
189	2.65913507320987e-29	0.376282767217917	0.153	0.053	5.22735581978194e-27	0	chr1-182763459-182765174
190	3.50508204327817e-29	0.350791602297792	0.139	0.045	6.82814024109585e-27	0	chr2-70126544-70128171
191	4.65734959090681e-29	0.274747386972471	0.105	0.027	8.99168407691298e-27	0	chr12-86816188-86817214
192	4.71536360725679e-29	0.407346543347946	0.185	0.072	9.08743190332097e-27	0	chr7-4922425-4924289
193	7.42596013441755e-29	0.344972775039689	0.131	0.041	1.41346013330996e-26	0	chr4-155344364-155346202
194	1.05862107556078e-28	0.366686971790159	0.169	0.062	1.993884159472e-26	0	chr6-122485730-122487110
195	1.30302565173487e-28	0.297551965088847	0.12	0.035	2.43972846477667e-26	0	chr11-104157581-104158847
196	1.38814352677005e-28	0.355522249598778	0.212	0.089	2.5919137342492e-26	0	chr18-43392021-43394027
197	1.40909058279442e-28	0.311416722196341	0.107	0.029	2.62648157110401e-26	0	chr4-128715446-128716192
198	1.50341103995983e-28	0.427124559219809	0.192	0.078	2.78306397368069e-26	0	chr8-11727264-11729173
199	1.67265573031933e-28	0.297214370431716	0.122	0.036	3.08051236148897e-26	0	chr16-43502612-43504565
200	2.33267281795866e-28	0.397391334732914	0.231	0.105	4.27417739444062e-26	0	chr7-141949063-141950966
201	2.39511982314365e-28	0.361441346832549	0.225	0.098	4.38116129954461e-26	0	chr16-77235850-77239438
202	2.67777649612007e-28	0.305012102754635	0.104	0.028	4.8652133466459e-26	0	chr18-25240298-25242690
203	3.34674989999334e-28	0.44474439401829	0.254	0.121	6.05010535103821e-26	0	chr11-104230662-104232945
204	3.93143881153478e-28	0.335237394552539	0.142	0.047	7.08335009778411e-26	0	chr8-12126266-12128294
205	5.11497900112797e-28	0.289709787610879	0.109	0.03	9.07934011083444e-26	0	chr4-117644780-117646889
206	6.51160283594417e-28	0.297607648170761	0.105	0.029	1.14828711252223e-25	0	chr2-30646956-30648089
207	7.28685779632427e-28	0.339367024464018	0.17	0.064	1.27252355008528e-25	0	chr6-124463876-124465378
208	8.77449029383275e-28	0.342894156738269	0.147	0.05	1.51741098363341e-25	0	chr13-110279672-110281087
209	8.78757878089826e-28	0.34145238642763	0.139	0.046	1.51741098363341e-25	0	chr16-45723335-45725095
210	9.43799602252362e-28	0.368422131658728	0.164	0.06	1.62711956028565e-25	0	chr3-158559485-158562601
211	9.85763427156683e-28	0.304290626412549	0.101	0.027	1.69405328581259e-25	0	chr9-4795041-4796464
212	1.38514112700141e-27	0.322524383687398	0.118	0.035	2.34675958947211e-25	0	chr11-76467348-76469128
213	1.41531979828602e-27	0.365709568292573	0.182	0.072	2.39413101238907e-25	0	chr7-45783479-45785737
214	1.94970619748399e-27	0.406367568171739	0.218	0.098	3.25221239491599e-25	0	chr4-151107401-151109268
215	2.20462961384773e-27	0.288732671919407	0.135	0.044	3.64923683765781e-25	0	chr14-68083579-68085242
216	2.43834022323004e-27	0.34212565799842	0.137	0.045	4.02990799252152e-25	0	chr10-109010328-109011774
217	2.7887707534287e-27	0.354136645608213	0.129	0.041	4.56018948518615e-25	0	chr6-28980299-28982697
218	2.97060602262371e-27	0.298266772341016	0.151	0.052	4.83554621085397e-25	0	chr7-109190775-109192316
219	3.25667219685751e-27	0.34995150012423	0.129	0.041	5.26152445361457e-25	0	chr2-73270608-73272262
220	4.91314235498375e-27	0.403118043019642	0.259	0.128	7.89049199965642e-25	0	chr4-122995355-122997529
221	5.5699592634307e-27	0.36596042194716	0.166	0.063	8.86617571662584e-25	0	chr2-94264098-94266146
222	5.63176820417043e-27	0.285097007627368	0.108	0.031	8.95135964504691e-25	0	chr7-62375822-62377609
223	6.8654998107699e-27	0.303036610419674	0.147	0.051	1.08802545679548e-24	0	chr12-52698845-52701695
224	7.70104099860903e-27	0.296391115168784	0.142	0.048	1.21865021655848e-24	0	chr6-51592185-51593341
225	7.88347732070991e-27	0.408108256382958	0.19	0.079	1.24569329851095e-24	0	chr2-71528155-71530297
226	1.02657202522466e-26	0.281452901294412	0.121	0.037	1.6173829588076e-24	0	chr18-22984876-22985891
227	1.33480804726306e-26	0.410630762638345	0.208	0.091	2.06089397546168e-24	0	chr5-66675434-66677192
228	2.31824897831493e-26	0.273356022247968	0.112	0.033	3.53379074133732e-24	0	chr7-79591956-79593142
229	5.35711909179383e-26	0.382025834017721	0.159	0.06	8.05231704378364e-24	0	chr7-79534920-79536950
230	1.05837721115975e-25	0.401189364779246	0.205	0.091	1.55617498310618e-23	0	chr4-91375984-91376910
231	1.08828963086064e-25	0.369717343211494	0.152	0.056	1.59797934464453e-23	0	chr14-54475518-54476861
232	1.17735767266386e-25	0.285532052709592	0.104	0.03	1.72173403938891e-23	0	chr6-6004933-6006393
233	1.23273647194619e-25	0.307174298571994	0.101	0.029	1.80027900219011e-23	0	chr14-52010359-52010960
234	1.32904132508445e-25	0.35665198188953	0.151	0.055	1.93829901252823e-23	0	chr17-27421827-27423488
235	2.26792786841793e-25	0.327316036443871	0.159	0.061	3.25914220164139e-23	0	chr9-58822070-58824071
236	3.09450497545885e-25	0.304763671990992	0.116	0.036	4.40010883355e-23	0	chr15-26308289-26309926
237	3.14462768159785e-25	0.349648441924491	0.159	0.061	4.46549543790901e-23	0	chr16-31591717-31593597
238	3.62820115646815e-25	0.278906387369871	0.103	0.029	5.12274334001562e-23	0	chr2-54435924-54437622
239	3.71618443989379e-25	0.313614557772099	0.133	0.046	5.2357933852044e-23	0	chr2-71545667-71547039
240	4.33747870488508e-25	0.37337027712859	0.238	0.115	6.0715138037265e-23	0	chr15-76522186-76523919
241	4.63396826907653e-25	0.35731708892757	0.173	0.07	6.46975106731625e-23	0	chr7-96209753-96212090
242	5.1469039812782e-25	0.4008088967349	0.168	0.067	7.14889727633832e-23	0	chr11-69800172-69801292
243	6.00943290346185e-25	0.272877327331947	0.131	0.045	8.26186021962182e-23	0	chr12-81331791-81333521
244	6.05241415823304e-25	0.310548453280244	0.12	0.038	8.29980550443437e-23	0	chr2-113828157-113829501
245	8.8812974404366e-25	0.314073587308062	0.118	0.038	1.1996198543983e-22	0	chr5-37716482-37717881
246	9.78630579066487e-25	0.378954786892104	0.226	0.107	1.31691705716449e-22	0	chr8-95702449-95704171
247	1.12489210689978e-24	0.315602536739299	0.131	0.045	1.5080960354403e-22	0	chr8-4216545-4217618
248	1.64785769924444e-24	0.264443443346083	0.101	0.029	2.19016929157091e-22	0	chr12-117152817-117154860
249	1.66978584974719e-24	0.318452748025569	0.138	0.049	2.21658423446822e-22	0	chr19-4989098-4991026
250	1.67741498061923e-24	0.389608704098011	0.177	0.074	2.22397612964827e-22	0	chr2-93956025-93957977
251	2.36843919451054e-24	0.343909406076056	0.178	0.074	3.10582093789988e-22	0	chr4-148286467-148288609
252	2.86316301754599e-24	0.300793288613457	0.134	0.047	3.71609027356903e-22	0	chr4-138446940-138448172
253	3.18399619796567e-24	0.292625889192263	0.108	0.033	4.09079073420297e-22	0	chr1-42686103-42687364
254	3.22682662255679e-24	0.345309246679658	0.153	0.059	4.14088953134597e-22	0	chr19-47013933-47016721
255	3.83067901123773e-24	0.28882891695222	0.111	0.034	4.8867419731656e-22	0	chr14-39471688-39474145
256	4.17598170265692e-24	0.346734501025628	0.16	0.063	5.32095009794383e-22	0	chr7-30443848-30446112
257	4.39981020256476e-24	0.315390042969726	0.134	0.047	5.58636137048702e-22	0	chr9-41735375-41737022
258	6.6973842708847e-24	0.331964624110412	0.139	0.051	8.4242634343437e-22	0	chr7-57590478-57592393
